99.69333333333333,0.0,99.69333333333333,10.492417235690835,0.0,300,0.0,0,False
68.77333333333333,0.0,68.77333333333333,11.055249379388053,0.0,300,0.0,1,False
50.0,0.0,50.0,0.0,0.0,1,0.0,3,False
11.0,4.0,15.0,0.0,0.0,1,1.0,4,False
1.0,1.0,2.0,0.0,0.0,1,1.0,5,False
10.0,7.0,17.0,0.0,0.0,1,1.0,6,False
16.0,7.0,23.0,0.0,0.0,1,1.0,7,False
3.0,0.0,3.0,0.0,0.0,1,0.0,0,False
28.875,0.0,28.875,5.267771792694679,0.0,16,0.0,10,False
3.0,1.0,4.0,0.0,0.0,1,0.0,11,False
8.0,0.0,8.0,0.0,0.0,1,0.0,12,False
21.333333333333332,21.0,42.333333333333336,2.9620786583680476,0.6666666666666666,3,0.6666666666666666,1,False
6.0,14.0,20.0,0.0,1.0,1,1.0,16,False
119.4,0.0,119.4,2.7710364441360094,0.0,5,0.0,2,False
75.2,0.0,75.2,2.9534603785409446,0.0,5,0.0,3,False
1.6666666666666667,1.6666666666666667,3.3333333333333335,1.6552614282206957,0.0,3,0.0,0,False
64.0,6.666666666666667,70.66666666666667,2.3482832151822848,2.0,3,0.6666666666666666,4,False
120.93333333333334,0.0,120.93333333333334,4.19100503742791,0.0,15,0.0,10,False
116.0,0.06666666666666667,116.06666666666666,4.530121859917069,0.0,15,0.06666666666666667,11,False
129.0,0.0,129.0,0.0,0.0,1,0.0,12,False
39.8,29.4,69.2,2.768006372792164,0.0,5,0.8,14,False
11.0,1.0,12.0,0.0,0.0,1,1.0,15,False
41.333333333333336,0.6666666666666666,42.0,1.7897067811501435,0.0,3,0.6666666666666666,16,False
10.25,5.5,15.75,2.2643426631459023,0.0,4,1.0,17,False
18.0,4.0,22.0,0.0,0.0,1,1.0,21,False
2.6666666666666665,2.6666666666666665,5.333333333333333,1.8050124997596146,0.6666666666666666,3,1.0,22,False
4.0,1.5,5.5,1.1669503682767193,4.0,2,1.0,1,False
11.25,5.0,16.25,2.548663372201468,0.0,4,0.0,2,False
15.333333333333334,2.0,17.333333333333332,3.165115103192345,0.5,6,0.8333333333333334,24,False
82.5,0.0,82.5,2.2190118398000025,0.0,2,0.5,26,False
10.666666666666666,1.3333333333333333,12.0,1.5956558243857968,1.0,3,1.0,28,False
9.0,12.0,21.0,0.0,1.0,1,1.0,31,False
13.8,5.8,19.6,2.642027452326881,0.4,5,1.0,33,False
20.333333333333332,7.333333333333333,27.666666666666668,1.9121427555888346,0.0,3,1.0,34,False
14.625,5.125,19.75,3.29985881767077,0.0,8,0.0,3,False
14.0,0.3333333333333333,14.333333333333334,1.6738021404712142,0.3333333333333333,3,0.6666666666666666,35,False
10.0,2.5,12.5,1.0294468445267841,0.5,2,1.0,37,False
30.0,3.0,33.0,0.0,0.0,1,1.0,38,False
11.0,1.4,12.4,2.488237042742735,1.2,5,1.0,42,False
9.333333333333334,7.333333333333333,16.666666666666668,2.651429548608086,0.0,3,0.0,4,False
9.0,3.0,12.0,0.0,0.0,1,0.0,6,False
40.2,10.4,50.6,3.885846577260966,0.0,5,0.0,21,False
237.0,0.0,237.0,0.0,0.0,1,0.0,22,False
18.0,0.0,18.0,0.0,0.0,1,0.0,0,False
25.0,0.0,25.0,1.0779277094703281,0.0,2,0.0,2,False
1.5,202.25,203.75,4.562123586830946,0.0,8,0.125,23,False
6.0,1.4,7.4,2.446697127385542,2.0,5,1.0,44,False
56.0,0.0,56.0,0.0,0.0,1,0.0,5,False
8.0,0.0,8.0,0.0,8.0,1,1.0,30,False
25.733333333333334,31.733333333333334,57.46666666666667,5.1857121052625965,0.8666666666666667,15,0.26666666666666666,6,False
162.0,0.0,162.0,1.002753868811783,0.0,2,0.0,50,False
4.5,16.75,21.25,3.1650709552627223,0.0,4,0.0,31,False
10.5,2.0,12.5,1.0104629194272738,0.0,2,1.0,32,False
2.3333333333333335,1.6666666666666667,4.0,1.9182958340544893,1.3333333333333333,3,1.0,52,False
8.5,3.5,12.0,2.286889297103465,3.0,4,1.0,53,False
121.4,7.8,129.2,2.89619258578353,0.8,5,0.8,3,False
2.0,2.0,4.0,0.0,0.0,1,1.0,34,False
3.0,2.6666666666666665,5.666666666666667,1.6974878407695686,0.3333333333333333,3,1.0,7,False
18.5,12.0,30.5,1.0158759700198572,0.0,2,0.5,4,False
5.5,12.5,18.0,2.1261935808171426,0.0,2,1.0,6,False
1.5,1.0,2.5,1.0294468445267841,1.0,2,1.0,56,False
48.578947368421055,0.0,48.578947368421055,5.529497533281456,0.0,19,0.0,41,False
4.0,1.0,5.0,0.0,10.0,1,1.0,42,False
14.333333333333334,36.333333333333336,50.666666666666664,4.74015521627735,0.0,6,0.0,45,False
7.5,3.75,11.25,3.3014652882185547,5.5,4,0.5,0,False
4.0,3.0,7.0,0.0,0.0,1,1.0,1,False
2.5,8.0,10.5,2.1961587113893803,5.5,2,1.0,2,False
29.0,1.0,30.0,1.8552466914025074,0.0,2,0.0,57,False
9.666666666666666,1.0,10.666666666666666,1.7017274122306858,8.0,3,1.0,61,False
24.0,6.0,30.0,0.0,0.0,1,1.0,63,False
33.0,11.222222222222221,44.22222222222222,4.561074442890497,1.7777777777777777,9,0.8888888888888888,49,False
1.0,2.357142857142857,3.357142857142857,4.835007318623886,1.2142857142857142,14,0.21428571428571427,8,False
1.0,1.0,2.0,0.0,0.0,1,2.0,10,False
26.894117647058824,11.858823529411765,38.752941176470586,8.53023050483391,0.2,85,0.047058823529411764,54,False
84.0,48.0,132.0,0.0,0.0,1,0.0,4,False
1.0,1.0,2.0,0.0,14.0,1,2.0,8,False
15.6,2.0,17.6,2.4622699005770246,7.0,5,0.8,5,False
25.0,17.0,42.0,0.0,1.0,1,1.0,6,False
15.0,2.5,17.5,1.0148736716970261,0.0,2,0.0,7,False
11.0,1.0,12.0,0.0,0.0,1,0.0,59,False
74.25,22.0,96.25,2.7922259861468994,4.5,4,0.25,9,False
12.0,0.0,12.0,0.0,15.0,1,1.0,68,False
5.666666666666667,4.0,9.666666666666666,1.5867205980552264,0.0,3,0.0,10,False
96.125,74.75,170.875,4.7754102265080185,1.625,8,1.125,11,False
2.75,6.75,9.5,2.590588358423683,7.5,4,1.25,13,False
14.0,7.0,21.0,0.0,0.0,1,0.0,14,False
5.0,1.0,6.0,1.9749375012019275,0.6666666666666666,3,0.3333333333333333,15,False
1.0,1.0,2.0,0.0,0.0,1,1.0,71,False
5.0,2.0,7.0,0.0,0.0,1,3.0,13,False
6.5,1.0,7.5,1.0294468445267841,0.0,2,1.0,16,False
10.25,1.25,11.5,2.754358056794305,15.0,4,0.75,17,False
18.4,3.8,22.2,2.5051332776842044,3.6,5,0.2,18,False
56.0,14.5,70.5,1.36658646785606,3.0,2,1.0,15,False
31.0,19.0,50.0,2.8625886582713496,1.0,3,0.3333333333333333,16,False
18.555555555555557,1.6666666666666667,20.22222222222222,4.1822652361169865,0.0,9,0.0,73,False
71.0,20.0,91.0,0.0,0.0,1,1.0,17,False
2.0,2.0,4.0,0.0,0.0,1,0.0,18,False
6.333333333333333,2.0,8.333333333333334,1.9847628819414191,0.0,3,1.0,74,False
3.0,3.0,6.0,0.0,2.0,1,2.0,76,False
15.952380952380953,3.619047619047619,19.571428571428573,5.871512626175538,1.8095238095238095,21,0.23809523809523808,77,False
24.333333333333332,21.0,45.333333333333336,3.1015203209724245,4.333333333333333,3,0.3333333333333333,20,False
8.666666666666666,2.0,10.666666666666666,2.1021710141668914,0.0,3,0.0,21,False
68.0,9.0,77.0,0.0,0.0,1,0.0,22,False
1.0,8.0,9.0,1.6699250014423126,0.0,2,0.5,80,False
16.0,45.5,61.5,2.9830828867019425,0.0,2,0.5,23,False
26.5,4.5,31.0,1.3397869651389347,0.0,2,0.0,0,False
1.263157894736842,1.4736842105263157,2.736842105263158,4.870057859446781,2.210526315789474,19,0.2631578947368421,24,False
0.2222222222222222,10.444444444444445,10.666666666666666,5.637900061159265,0.0,9,0.0,25,False
1.5,1.5,3.0,3.474937501201927,0.0,6,0.0,26,False
3.0,1.3333333333333333,4.333333333333333,2.21396251192866,0.0,3,0.0,27,False
6.0,0.0,6.0,0.0,3.0,1,1.0,30,False
11.0,13.0,24.0,0.0,0.0,1,1.0,84,False
1.5,1.25,2.75,2.2094316186372973,14.5,4,1.0,74,False
1.85,0.15,2.0,4.51048716036257,0.2,20,0.1,75,False
35.0,34.0,69.0,0.0,8.0,1,2.0,76,False
2.0,1.0,3.0,0.0,5.0,1,1.0,19,False
44.0,5.0,49.0,0.0,1.0,1,1.0,77,False
96.0,61.0,157.0,1.2432638013366377,5.0,2,1.0,20,False
5.0,1.0,6.0,1.8552466914025074,16.0,2,1.0,31,False
26.0,5.5,31.5,1.0001817683064789,6.5,2,1.0,32,False
2.3333333333333335,1.0,3.3333333333333335,2.0528097875348275,0.0,3,1.0,87,False
11.0,2.0,13.0,1.4707239088224435,28.0,2,1.0,34,False
66.0,20.0,86.0,2.0434024929057713,0.0,4,1.25,21,False
4.166666666666667,2.1666666666666665,6.333333333333333,2.6751422564207163,0.8333333333333334,6,0.16666666666666666,91,False
34.857142857142854,9.285714285714286,44.142857142857146,4.98857797449549,2.2857142857142856,7,1.5714285714285714,23,False
10.25,3.5,13.75,2.23155665642202,1.75,4,0.25,35,False
3.0,0.0,3.0,0.0,0.0,1,0.0,36,False
7.105263157894737,21.105263157894736,28.210526315789473,5.63095076960555,2.4210526315789473,19,0.42105263157894735,37,False
39.0,36.42857142857143,75.42857142857143,5.716153987679091,5.285714285714286,7,0.2857142857142857,38,False
12.0,8.0,20.0,0.0,21.0,1,3.0,78,False
27.0,1.5,28.5,1.4554462630830074,26.0,2,1.0,81,False
14.0,32.0,46.0,0.0,4.0,1,2.0,25,False
18.0,13.0,31.0,0.0,0.0,1,2.0,26,False
48.0,48.0,96.0,0.0,1.0,1,1.0,27,False
14.333333333333334,3.6666666666666665,18.0,3.2069354389052265,0.3333333333333333,3,0.6666666666666666,28,False
18.5,1.5,20.0,1.3960535741793336,18.5,2,1.0,84,False
26.0,1.0,27.0,2.6943040232171014,8.333333333333334,3,0.6666666666666666,85,False
20.0,10.0,30.0,0.0,27.0,1,1.0,86,False
26.666666666666668,25.833333333333332,52.5,4.272141567540121,6.166666666666667,6,1.1666666666666667,29,False
2.0,1.0,3.0,0.0,11.0,1,1.0,97,False
31.333333333333332,2.3333333333333335,33.666666666666664,2.1534711796324184,0.0,3,0.0,48,False
102.0,3.5,105.5,2.287373806104602,0.0,4,0.0,30,False
31.833333333333332,6.333333333333333,38.166666666666664,3.7519519168035003,9.0,6,1.6666666666666667,49,False
1.0,1.0,2.0,0.0,9.0,1,2.0,50,False
4.5,3.5,8.0,1.3572988905688759,10.0,2,1.0,51,False
4.75,0.0,4.75,2.059205637902718,5.5,4,0.5,52,False
2.5,2.25,4.75,2.2054462630830076,1.5,4,0.25,53,False
3.0,5.0,8.0,0.0,0.0,1,0.0,99,False
2.0,5.5,7.5,1.5566707365379726,19.5,2,1.0,100,False
7.0,1.5,8.5,1.6340175434460802,0.0,2,0.0,101,False
50.75,2.75,53.5,2.570722839675363,1.0,4,0.5,0,False
4.8,10.3,15.1,4.135352034383844,3.3,10,0.6,54,False
51.5,42.0,93.5,3.777315054333621,20.0,2,1.5,57,False
6.0,4.0,10.0,1.3219280948873622,10.5,2,2.0,58,False
1.0,1.0,2.0,0.0,0.0,1,2.0,60,False
8.0,1.0,9.0,0.0,20.0,1,1.0,61,False
3.5,0.5,4.0,1.0465547021957406,0.0,2,0.0,62,False
64.5,0.0,64.5,3.505613627711627,0.0,2,0.0,64,False
10.5,10.0,20.5,1.0538868477432783,3.5,2,2.5,32,False
81.0,20.5,101.5,1.007761136057026,8.5,2,2.5,34,False
85376.5,56781.5,142158.0,1.0674520472257947,0.0,2,0.0,35,False
4.0,2.0,6.0,1.423998453277475,4.5,2,2.5,36,False
6.333333333333333,0.6666666666666666,7.0,1.9638500164913442,5.666666666666667,3,0.6666666666666666,89,False
9.0,0.5,9.5,1.1832860049711025,17.5,2,0.5,66,False
24.816666666666666,50.68333333333333,75.5,8.58949849389908,10.55,60,0.5333333333333333,67,False
330.0,25.0,355.0,0.0,0.0,1,0.0,68,False
9.333333333333334,4.0,13.333333333333334,1.8147279483127867,10.666666666666666,3,2.0,37,False
10.0,9.333333333333334,19.333333333333332,2.6662942659101536,7.833333333333333,6,0.6666666666666666,105,False
118.5,62.5,181.0,1.4369373706658093,1.5,2,2.5,38,False
3.0,1.0,4.0,0.0,2.0,1,1.0,1,False
3.0,3.0,6.0,0.0,0.0,1,0.0,39,False
10.0,3.0,13.0,0.0,45.0,1,1.0,112,False
3.5,0.0,3.5,1.0148736716970261,36.5,2,1.0,113,False
3.0,1.5,4.5,1.2662475404135105,7.5,2,0.5,70,False
51.0,5.0,56.0,1.1463908746139229,3.5,2,0.5,40,False
71.0,41.0,112.0,1.553953203159781,1.0,2,1.5,41,False
20.333333333333332,11.88888888888889,32.22222222222222,5.150909801927189,11.777777777777779,9,0.8888888888888888,71,False
20.333333333333332,3.6666666666666665,24.0,2.2319979377033,11.0,3,1.6666666666666667,72,False
19.0,13.0,32.0,0.0,27.0,1,2.0,73,False
25.0,3.0,28.0,0.0,0.0,1,0.0,74,False
116.0,76.33333333333333,192.33333333333334,2.317616723541517,0.0,3,1.3333333333333333,43,False
1.0,1.0,2.0,0.0,0.0,1,0.0,44,False
7.5,5.5,13.0,1.0394756706974109,4.5,2,1.0,75,False
7.666666666666667,5.0,12.666666666666666,2.4591534420283137,13.0,3,1.0,76,False
5.0,0.0,5.0,1.0,49.0,2,1.0,116,False
156.1811023622047,0.0,156.1811023622047,7.6060223758959715,0.0,127,0.0,117,True
105.3913043478261,73.17391304347827,178.56521739130434,7.587704593384139,7.913043478260869,23,0.5652173913043478,118,False
7.166666666666667,2.3333333333333335,9.5,3.8254909942716666,7.0,6,0.3333333333333333,119,False
5.666666666666667,1.0,6.666666666666667,1.7281415237124758,14.0,3,1.0,121,False
12.5,7.5,20.0,1.596322538971198,2.5,2,1.5,122,False
2.0,1.0,3.0,0.0,0.0,1,2.0,123,False
47.0,34.0,81.0,0.0,0.0,1,2.0,128,False
12.0,8.0,20.0,2.1979643381655696,0.0,2,1.0,131,False
4.0,6.0,10.0,0.0,0.0,1,1.0,132,False
11.0,7.0,18.0,0.0,0.0,1,1.0,133,False
