dfc5dc0c00452cbb294fd66b71246b5f8467851d,4ed8b2e1dd7e57d1f2fc571e07b95a01815ff63c,13485851.0
dfc5dc0c00452cbb294fd66b71246b5f8467851d,6da5424a1b21f90635b7294dd7fe2abe55f6e988,15810192.0
dfc5dc0c00452cbb294fd66b71246b5f8467851d,241923a6224279f3807d3b89b49331f7314cf34a,10793694.0
9a6eabb0c9323c3877da5f7e380a82c286659fcf,925e3aa28006e65d1eadab8ced039a08d71c2711,16.0
925e3aa28006e65d1eadab8ced039a08d71c2711,2f2c219eb6cf1b5548066bcbb5686ece73bc8681,13795.0
1c34f5bfb11bbe4a5bd4dcba0107c129200d1401,eb96baacd366bf23a56a25137e781c519be77712,1206885.0
2f2c219eb6cf1b5548066bcbb5686ece73bc8681,81d22a35fce735d49099eb66aa1ff8ca7d117bc4,156557.0
2f2c219eb6cf1b5548066bcbb5686ece73bc8681,e3ae3458d7b718df40b79adacc4ab0a334945736,21.0
e3ae3458d7b718df40b79adacc4ab0a334945736,580f6c6710391c6c0e77fabbc43f6d65c5477999,7773.0
580f6c6710391c6c0e77fabbc43f6d65c5477999,81d22a35fce735d49099eb66aa1ff8ca7d117bc4,148763.0
542f2f86de37a139fd722666bdbe5976aac13d1f,b7f9f3d5a4fc9f01ad8b361c04f7f76f80a17f22,1291188.0
dd035211e3aa1c5b3aa06c42552513dfdf438aa9,c1234f5ef3f92617fca300c10daa20230e223ae6,46812.0
0db90cec566c58a923a4e63c82adb92c806fffaa,c1234f5ef3f92617fca300c10daa20230e223ae6,46812.0
c7c69f1db0d27684bd4f02f549ccd0c98e7f37d2,c1234f5ef3f92617fca300c10daa20230e223ae6,46813.0
1b6fc0ae337504176fa8f7b413e99fdebe4839c5,dad6eca05e91bbe7bd74f99c63422965f69df09f,39737523.0
bb926b692e8567a460d71f3b55f2ef9fe5efce7b,a37a94c64dc608f1f789f7381cc3fed61ff037bd,12513884.0
bb926b692e8567a460d71f3b55f2ef9fe5efce7b,1d60b0a55602c74ad76c3f392d5c94c3af38655f,48105564.0
bb926b692e8567a460d71f3b55f2ef9fe5efce7b,ac38fc337b74e4d0220d63faf4e9ad39d2a1aa6a,39375041.0
bb926b692e8567a460d71f3b55f2ef9fe5efce7b,2c7f3010183c2d4f56b2a555bbf11b41aeca044c,47063434.0
bb926b692e8567a460d71f3b55f2ef9fe5efce7b,c4e0586582c574ffc8359e17121bcad9bad1b7ff,18647810.0
bb926b692e8567a460d71f3b55f2ef9fe5efce7b,0ec1f0199678682c6834af71905dbcc60a990515,2505515.0
bb926b692e8567a460d71f3b55f2ef9fe5efce7b,dcb95639d4f75632e23e80c9bdecf67e487fc972,33249923.0
bb926b692e8567a460d71f3b55f2ef9fe5efce7b,0d95fcc8eeea49b0038f8ea24cf76c545c2cf98e,6988673.0
