54f1fd7eef101db1dfb2bb66a59083c45a38aa4a,0,0,0,0,0,0,0,0
f67e15e50f392625b4097caf22e8be1b0fe96013,162.77118644067798,0.0,162.77118644067798,7.571038066143426,0.0,118,0.0,0
347d4628c15be09e57a25c7a6c03c55639b6369c,4.0,12.0,16.0,0.0,0.0,1,0.0,1
7a02caf2a40d466c8da9b20c3589ba67c456d556,1.0,1.0,2.0,0.0,0.0,1,0.0,2
b434018d632be6d9b620373c5946467338b726cf,0,0,0,0,0,0,0,0
b77de951b8aaa0be23edd6f19b9fafd1ac541e2e,0,0,0,0,0,0,0,1
795dd1d5505cbd3103de4774903bc0382d2a942f,24.0,0.0,24.0,0.0,0.0,1,0.0,3
24ba6148694a68d010fe0c515616390abc12c5c4,3.0,4.0,7.0,1.1463908746139229,1.0,2,0.5,4
0e389254905fc246271ca991e203d95031c93559,22.142857142857142,5.714285714285714,27.857142857142858,3.6968518164439272,0.0,7,0.0,5
4bcb23118777b0666ad518c6b730a953d8f7bc89,1.0,2.5,3.5,1.5148736716970261,0.0,2,0.5,6
9df5aa892ecf4f418f6777bcc18651ecd5f0d679,0.0,35.0,35.0,1.8368017665843883,0.0,2,0.0,0
13b72af77b2b7fed156c26107476f84d35e4481d,45.0,13.222222222222221,58.22222222222222,4.804838590112906,0.3333333333333333,9,0.1111111111111111,7
6d243ebf79640525a94fab280efeb5a46c994af6,8.0,1.0,9.0,0.0,0.0,1,1.0,8
8303bb1b33a4db1d688d32f9be10976b0b54f209,5.619047619047619,5.380952380952381,11.0,5.07457867542266,0.047619047619047616,21,0.09523809523809523,9
e11bdf1935bc5a46db790ef414110149009f8c6a,62.285714285714285,36.42857142857143,98.71428571428571,4.946170725468071,0.0,7,0.0,10
e2da744e1241fec301351ca34730877e6cff722a,3.9411764705882355,4.176470588235294,8.117647058823529,4.497087837586192,0.7647058823529411,17,0.11764705882352941,11
4d66fd5af3c9f7680be4b03599415c53f32065bc,1.0,1.0,2.0,0.0,7.0,1,1.0,12
4671a695fca3a8fb00cdf4609cd8238cf12ed13d,2.1964285714285716,2.0892857142857144,4.285714285714286,6.100981468508491,0.6785714285714286,56,0.10714285714285714,13
9e33808a26cbbb38008fcd10b74c4d05d78d0aa1,0.9090909090909091,0.9090909090909091,1.8181818181818181,3.4128371857964535,0.0,11,0.0,14
f779e7a5d89f853fc5224f9eb8103ca2b8f2f555,5.367521367521367,2.3333333333333335,7.700854700854701,9.147208134615017,1.5299145299145298,117,0.08547008547008547,0
b409afe968b6917574ec08e02c4bf6e6f722e3ca,0.0,0.0,0.008547008547008548,0.0,1.9658119658119657,117,0.09401709401709402,1
b743906eeabc925f3e824d91a9747012bf249e2f,2.1440677966101696,13.796610169491526,15.940677966101696,9.342983625416876,0.0,118,0.0,2
69c6d38342a1fab5f7f2921aa2e9c0e60ba90e35,13.796610169491526,2.1440677966101696,15.940677966101696,9.342983625416878,1.9745762711864407,118,0.09322033898305085,3
ba6dac0e809b249532a7465f71a00ccda307161d,3.4545454545454546,26.477272727272727,29.931818181818183,6.841884607882322,2.022727272727273,44,0.06818181818181818,4
ccb2cbef3aa60e19da135bba01ac4aba7697661d,1.0,1.0,2.0,0.0,0.0,1,0.0,5
be9f061d2fd5e2d66ba17a70c135a153c584c8c1,3.0,1.0,4.0,0.0,22.0,1,1.0,6
3c111335a760d8d82414b91a54f740df09dd4f8f,7.0,0.0,7.0,0.0,41.0,1,1.0,7
da7990950787257cb312ca562ce5977749afc3e9,28.029411764705884,11.941176470588236,39.970588235294116,6.200252976987809,3.9411764705882355,34,0.11764705882352941,8
740d8b3d009462eed28a94ea516d667e735b0dfc,29.307692307692307,3.4615384615384617,32.76923076923077,5.068015157654849,5.384615384615385,13,0.07692307692307693,9
c4f551494838681f49cc8fb52baaf417d1fea2b1,7.0,4.0,11.0,1.9311107850635787,34.666666666666664,3,1.0,10
80e5b0d944b7651046f8b0e795065eca02a01e59,26.5,25.0,51.5,1.640121956723292,0.0,2,0.0,2
ccf0fcd5c2946f9228068d657a56d91af9671575,41.21052631578947,8.0,49.21052631578947,5.515643154665434,5.7368421052631575,19,0.10526315789473684,1
e0cbd242cb3fe6b1b0ed5756fd0a2e3f5efdabd0,115.0,0.0,115.0,0.0,0.0,1,0.0,2
f57e23351f416d15cb6dc2905f2abade5a632fc3,71.83333333333333,20.666666666666668,92.5,3.4731337017839294,22.166666666666668,6,0.3333333333333333,3
85f0ab1975e5ddd7c387ee6cd4a95987dc6c27b3,1.5,45.0,46.5,3.2405080673185394,25.5,4,0.25,4
ed154f6dc4f5ca82f20d2f3d4383cdbb07872594,33.0,72.0,105.0,3.3640256585955766,0.0,2,0.0,5
6699c7ebe68fba9673ea7a78b54e0eb558102301,11.909090909090908,5.909090909090909,17.818181818181817,4.189044230826986,11.818181818181818,11,0.18181818181818182,6
6872ace90110799f87402cbc594c4cbf1bc474c7,2.5384615384615383,1.1538461538461537,3.6923076923076925,4.102407669193899,2.076923076923077,13,0.07692307692307693,7
60bd8015f21fdb63d5409b1191f8ea9d8f1a1b87,15.352941176470589,12.470588235294118,27.823529411764707,4.73426107831431,14.0,17,0.35294117647058826,8
f122c6dfbb4afacd0ac39f95106da81f8a714e72,167.0,107.6,274.6,4.838801455287443,15.6,10,0.2,9
e301f17c2f2c07f588decc723cbad6d6a4237183,1.0,0.0,1.0,0.0,0.0,1,0.0,10
3cc27381f7ed346b6edf0dd15749b699881d2327,0,0,0,0,0,0,0,11
e8dee348b69111c7bbdfb176eb3484a0e9f5cc73,8.0,14.0,22.0,0.0,0.0,1,1.0,12
b9ef9141ba31410fbe21c2c2eb0b8fefaec95be7,6.0,6.0,12.0,0.0,0.0,1,1.0,13
1bfbe76b4e3677c6ba5cff0a94b7c90a47d58d25,34.5,33.5,68.0,1.9378588320566998,1.0,2,0.5,14
021ee9c32be65c298de20adb021ba6066e674200,148.0,2.142857142857143,150.14285714285714,4.6835115925574105,20.714285714285715,7,0.2857142857142857,15
a05525d13beea3ae56d979fa5fffa9de3652db61,2.3333333333333335,2.3333333333333335,4.666666666666667,2.0333788904284833,12.333333333333334,3,0.6666666666666666,11
ab323f7e1ec53749653967e7d6a2fa1c922334f2,10.833333333333334,1.8333333333333333,12.666666666666666,2.8309222633852165,0.0,6,0.0,16
e3584f9c28833ec0530b39540ffd406ee41dbc3a,72.85714285714286,37.0,109.85714285714286,5.048448586593864,2.2857142857142856,7,0.2857142857142857,17
72630236513e7384cb0a2e8fffcae232135a5adc,31.0,6.5,37.5,2.9363728942948577,14.333333333333334,6,0.16666666666666666,18
213a68eb68ece93a8915ef18a8eba920d5a924a4,64.2,36.9,101.1,5.177051733858613,35.9,10,0.4,0
26db4d971a15d2a7d45bef73f69ef527d164b340,3.0,0.5,3.5,1.1463908746139229,0.0,2,0.0,1
299ccedfeca1fb3497978c288e76008a5c08e899,26.833333333333332,12.055555555555555,38.888888888888886,5.319517475790539,22.0,18,0.2777777777777778,0
36a5f8ed7f9fb3373236d5eace4f5fea369856ee,2.5294117647058822,1.4313725490196079,3.9607843137254903,7.2422574352602584,23.676470588235293,102,0.23529411764705882,2
42fb47f6edab02d4abb814631c6615dd4661d7d2,13.25,6.0,19.25,2.46686845448581,89.25,4,0.5,3
c8c5866a86c8d4a3e80d8708d14a06776fb683d1,16.0,13.5,29.5,1.414324079860556,128.0,2,0.5,4
3c8be108bfb5fbd7d51f824199627e757279f79e,19.0,6.8,25.8,2.7085218275856455,0.0,5,0.0,0
239ac9d2dea0ac1708b7d903a3d80d3883e0781b,7.5,2.0,9.5,1.7041960928184159,32.0,2,0.5,1
015d26f8be6e27d96c536eb9f1ef7275898e3603,10.333333333333334,1.0,11.333333333333334,1.7420716370658444,114.66666666666667,3,0.6666666666666666,2
d79762e27369365a7ffe1f2e3a5c64b0632079e1,32.4,9.8,42.2,3.446808090735602,55.0,5,0.2,3
583f1499c00ff40f332149021f583cf6ee78dd7e,1.0,1.0,2.0,0.0,0.0,1,0.0,4
9013f13b1512f6ab8c04518e8f036e58be271eba,12.375,4.875,17.25,3.6587799667345755,150.25,8,0.625,5
a1ad4d1995dc8efeb0d3d7a40b8bb63c9b7c8259,38.0,37.666666666666664,75.66666666666667,2.995346718271875,160.0,3,0.6666666666666666,6
bc1ee4d25e09b04e074db330a41f54ef4af0e31b,10.6,2.8,13.4,3.13133904257016,147.0,5,0.6,7
85584d497e7b354853b72f450683d59fcf6b9c5c,54.68421052631579,15.210526315789474,69.89473684210526,6.827251464171929,60.39473684210526,38,0.2631578947368421,8
cc6c32535aec596036c56fe742a39182539f76fa,5.5,1.5,7.0,1.0148736716970261,0.0,2,0.0,0
90b2924fb25943adeea972f10a824d6e0d660935,18.0,5.0,23.0,0.0,0.0,1,0.0,0
37d0dcb9b10d2ad1d3bd081b83f51bfd3400ee9e,2.0,1.0,3.0,0.0,1.0,1,1.0,1
921a48428ed88d04a263c5269f87222112081523,14.0,8.0,22.0,0.0,0.0,1,0.0,1
8d41351666da5a04c4d7f0d3e14b15e253345eec,8.333333333333334,0.3333333333333333,8.666666666666666,2.37467974364112,141.0,3,0.3333333333333333,2
95af128225a0e504670718df581e45ba1eee8520,9.5,0.0,9.5,1.0517688020542053,0.0,2,0.5,2
a2a0e358cb2057634d350d113087e6eb01effa93,11.0,2.3333333333333335,13.333333333333334,2.5419780939258207,84.0,3,1.3333333333333333,3
3b86a51cb1f54f9b34a0ca585e80ff8ba560cd75,8.0,3.0,11.0,1.374469117916141,3.5,2,0.5,4
33a3c6ff6c71a2afb7c038715fa921e6ec83dcf3,19.0,18.0,37.0,0.0,11.0,1,1.0,5
8f293b68a9e5ea4e925f1e8d08676df039a5a438,7.5,2.5,10.0,1.0680307747880144,36.0,2,2.0,6
f50ece60c78243ce52bdad26956a1ce4817caad5,21.0,0.0,21.0,2.754389193361738,3.4,5,0.4,7
338939e5c11458d1fac8c20fe0e9a8c6158ccd1e,9.5,0.5,10.0,2.1979643381655696,45.0,2,1.0,8
a35e574344b1962a80f4871d6d05574b8fd3b284,187.57142857142858,1.4285714285714286,189.0,4.227075564424041,32.857142857142854,7,0.42857142857142855,9
7e6c9b91a564ab7669fcb90ba015a56c8cbaf1ab,22.384615384615383,0.23076923076923078,22.615384615384617,6.2458445864457435,2.3846153846153846,13,0.07692307692307693,10
e9bc77716308d9f6e2f64c1f8915868875e19f53,2.0,1.5,3.5,1.0148736716970261,246.5,2,1.0,11
636e3ec603b0e8be5441c279630aaad090a38d21,3.0,1.0,4.0,0.0,0.0,1,0.0,12
2067d22038f78ffecef7f425e7886a49a9be64d2,1.0,1.0,2.0,1.5849625007211563,68.0,3,0.6666666666666666,13
4e4b6812ffe68f159d849037bf807fd5a159d6ea,26.0625,9.5625,35.625,5.048087764337291,101.75,16,0.625,0
054a5657f868aa057a940bc1051523de88316704,39.857142857142854,7.857142857142857,47.714285714285715,3.916787915138122,119.0,7,0.8571428571428571,1
daa816c4a0df26501e5347798088aa38f0755a83,25.857142857142858,1.1428571428571428,27.0,3.716239601423915,66.42857142857143,7,1.0,2
76002280725a7b0e930b54c32b83ed7e9150a93e,2.5,2.5,5.0,1.3219280948873622,64.0,2,2.5,3
a347d4ac0dd59de8f0ec5dd47a67ebb6e60f4bee,17.333333333333332,1.3333333333333333,18.666666666666668,1.8567719082522516,27.333333333333332,3,1.0,4
22ee777f68f5ac4d012f7c9f761e2362eb06824d,18.0,3.0,21.0,2.91124963960925,153.2,5,1.2,5
80c663882adb27af5b8e8b6ae3e4639b534c5c8a,212.20833333333334,0.046296296296296294,212.25462962962962,8.6850984648688,3.240740740740741,216,0.027777777777777776,14
d11b637f34415b6ef0853fbbc2f4f481ad7de4ad,17.0,6.0,23.0,0.0,0.0,1,0.0,15
bfaa1bd26cbb322d2d71141f6925a1b6f6d703f4,9.085714285714285,25.428571428571427,34.51428571428571,5.844395912154726,0.0,35,0.0,16
d5503208cf0cca33f586938c28d4a9ef1d083976,38.375,3.375,41.75,4.479960298109876,28.0,8,0.125,17
21f2fe4419b1734ced4eff7696a179eb7898a4a5,1217.2948717948718,0.0,1217.2948717948718,9.541290418870798,0.0,78,0.0,18
