From File,To File,References,From Entities,To Entities
/home/mmm/Projects/arrow/c_glib/arrow-glib/chunked-array.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/basic-array.cpp,3,3,2
/home/mmm/Projects/arrow/c_glib/arrow-glib/chunked-array.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/basic-data-type.cpp,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/chunked-array.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/chunked-array.h,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/chunked-array.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/chunked-array.hpp,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/chunked-array.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/data-type.hpp,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/chunked-array.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/error.hpp,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/chunked-array.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/type.hpp,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/chunked-array.h,/home/mmm/Projects/arrow/c_glib/arrow-glib/array.h,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/chunked-array.h,/home/mmm/Projects/arrow/c_glib/arrow-glib/gobject-type.h,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/chunked-array.hpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/chunked-array.h,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/chunked-array.hpp,/home/mmm/Projects/arrow/cpp/src/arrow/api.h,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/codec.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/codec.h,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/codec.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/codec.hpp,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/codec.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/error.hpp,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/codec.cpp,/home/mmm/Projects/arrow/cpp/src/arrow/util/compression.h,4,4,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/codec.h,/home/mmm/Projects/arrow/c_glib/arrow-glib/gobject-type.h,2,2,2
/home/mmm/Projects/arrow/c_glib/arrow-glib/codec.hpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/codec.h,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/codec.hpp,/home/mmm/Projects/arrow/cpp/src/arrow/util/compression.h,3,3,2
/home/mmm/Projects/arrow/c_glib/arrow-glib/composite-array.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/array.hpp,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/composite-array.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/basic-array.h,5,2,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/composite-array.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/buffer.hpp,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/composite-array.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/composite-array.h,3,2,2
/home/mmm/Projects/arrow/c_glib/arrow-glib/composite-array.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/compute.hpp,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/composite-array.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/data-type.hpp,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/composite-array.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/error.hpp,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/composite-array.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/type.hpp,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/composite-array.h,/home/mmm/Projects/arrow/c_glib/arrow-glib/basic-array.h,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/composite-array.h,/home/mmm/Projects/arrow/c_glib/arrow-glib/data-type.h,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/composite-array.h,/home/mmm/Projects/arrow/c_glib/arrow-glib/gobject-type.h,8,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/composite-data-type.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/basic-array.hpp,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/composite-data-type.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/basic-data-type.cpp,25,18,2
/home/mmm/Projects/arrow/c_glib/arrow-glib/composite-data-type.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/basic-data-type.h,5,1,2
/home/mmm/Projects/arrow/c_glib/arrow-glib/composite-data-type.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/composite-data-type.h,9,7,7
/home/mmm/Projects/arrow/c_glib/arrow-glib/composite-data-type.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/data-type.hpp,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/composite-data-type.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/error.hpp,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/composite-data-type.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/field.cpp,12,12,2
/home/mmm/Projects/arrow/c_glib/arrow-glib/composite-data-type.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/field.hpp,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/composite-data-type.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/type.hpp,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/composite-data-type.h,/home/mmm/Projects/arrow/c_glib/arrow-glib/basic-array.h,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/composite-data-type.h,/home/mmm/Projects/arrow/c_glib/arrow-glib/basic-data-type.h,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/composite-data-type.h,/home/mmm/Projects/arrow/c_glib/arrow-glib/field.h,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/composite-data-type.h,/home/mmm/Projects/arrow/c_glib/arrow-glib/gobject-type.h,8,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/compute.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/array.hpp,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/compute.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/basic-array.cpp,42,25,2
/home/mmm/Projects/arrow/c_glib/arrow-glib/compute.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/basic-data-type.cpp,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/compute.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/chunked-array.cpp,15,8,2
/home/mmm/Projects/arrow/c_glib/arrow-glib/compute.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/chunked-array.hpp,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/compute.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/compute.h,7,7,5
/home/mmm/Projects/arrow/c_glib/arrow-glib/compute.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/compute.hpp,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/compute.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/data-type.hpp,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/compute.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/error.hpp,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/compute.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/record-batch.hpp,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/compute.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/table.cpp,8,4,2
/home/mmm/Projects/arrow/c_glib/arrow-glib/compute.cpp,/home/mmm/Projects/arrow/c_glib/arrow-glib/table.hpp,1,1,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/compute.cpp,/home/mmm/Projects/arrow/cpp/src/arrow/flight/types.h,7,7,1
/home/mmm/Projects/arrow/c_glib/arrow-glib/compute.h,/home/mmm/Projects/arrow/c_glib/arrow-glib/array.h,1,1,1
